Clase	Letra	Correspondencia	Transcripción	Forma	–1200	1201–1250	1251–1300	1301–1350	1351–1400	1401–1450	1451–1500	1501–1550	1551–1600
Word-initial vowel /i/	y	Ir(a|e)is	hyras	hyras	0	0	0	0	0	0	0	1	1
Word-initial vowel /i/	y	Hir(io|ieron)	hyrieron	hyrieron	0	0	0	0	0	0	0	0	1
Word-medial semivowel /j/ starting a diphthong	i	Hir(io|ieron)	hyrieron	hyrieron	0	0	0	0	0	0	0	0	1
Word-initial vowel /i/	y	Hir(io|ieron)	hyrio	hyrió	0	0	0	0	0	0	0	1	0
Word-medial semivowel /j/ starting a diphthong	i	Hir(io|ieron)	hyrio	hyrió	0	0	0	0	0	0	0	1	0
Word-initial vowel /i/	y	Isabel(a)?	hysabel	hysabel	3	0	0	0	0	0	0	0	0
Word-initial vowel /i/	y	Hicie(r|s)(a|e)(mos|n|s)?	hysiere	hysiere	0	0	0	0	0	0	3	0	0
Word-medial semivowel /j/ starting a diphthong	i	Hicie(r|s)(a|e)(mos|n|s)?	hysiere	hysiere	0	0	0	0	0	0	3	0	0
Word-initial vowel /i/	y	Hicie(r|s)(a|e)(mos|n|s)?	hysieren	hysieren	0	0	0	0	0	0	1	0	0
Word-medial semivowel /j/ starting a diphthong	i	Hicie(r|s)(a|e)(mos|n|s)?	hysieren	hysieren	0	0	0	0	0	0	1	0	0
Word-initial vowel /i/	y	Hicie(r|s)(a|e)(mos|n|s)?	hyziere	hyziere	0	0	0	0	0	0	1	0	0
Word-medial semivowel /j/ starting a diphthong	i	Hicie(r|s)(a|e)(mos|n|s)?	hyziere	hyziere	0	0	0	0	0	0	1	0	0
Word-initial vowel /i/	y	Hicie(r|s)(a|e)(mos|n|s)?	hyzieren	hyzieren	0	0	0	0	0	0	2	0	0
Word-medial semivowel /j/ starting a diphthong	i	Hicie(r|s)(a|e)(mos|n|s)?	hyzieren	hyzieren	0	0	0	0	0	0	2	0	0
Word-initial vowel /i/	y	Hicie(r|s)(a|e)(mos|n|s)?	hyziessen	hyziessen	0	0	0	0	0	0	0	1	0
Word-medial semivowel /j/ starting a diphthong	i	Hicie(r|s)(a|e)(mos|n|s)?	hyziessen	hyziessen	0	0	0	0	0	0	0	1	0
Word-initial vowel /i/	y	Hicie(r|s)(a|e)(mos|n|s)?	hyciesemos	hyçiésemos	0	0	1	0	0	0	0	0	0
Word-medial semivowel /j/ starting a diphthong	i	Hicie(r|s)(a|e)(mos|n|s)?	hyciesemos	hyçiésemos	0	0	1	0	0	0	0	0	0
Word-medial semivowel /j/ ending a diphthong	i	Habeis	habeis	hábeis	0	0	0	0	0	0	0	0	1
Word-medial vowel /i/	i	Her(is|iste)	herize	hérize	0	0	0	0	0	0	2	0	0
Word-initial vowel /i/	i	Hicie(r|s)(a|e)(mos|n|s)?	hiciesse	híciesse	0	0	0	0	0	0	0	0	1
Word-medial semivowel /j/ starting a diphthong	i	Hicie(r|s)(a|e)(mos|n|s)?	hiciesse	híciesse	0	0	0	0	0	0	0	0	1
Word-initial vowel /i/	i	Hicie(r|s)(a|e)(mos|n|s)?	hiziere	híziere	0	0	0	0	0	1	0	0	0
Word-medial semivowel /j/ starting a diphthong	i	Hicie(r|s)(a|e)(mos|n|s)?	hiziere	híziere	0	0	0	0	0	1	0	0	0
Word-initial vowel /i/	i	Hicie(r|s)(a|e)(mos|n|s)?	hiziesen	híziesen	0	0	0	0	0	0	0	1	0
Word-medial semivowel /j/ starting a diphthong	i	Hicie(r|s)(a|e)(mos|n|s)?	hiziesen	híziesen	0	0	0	0	0	0	0	1	0
Word-initial vowel /i/	i	Hicie(r|s)(a|e)(mos|n|s)?	hiziessemos	híziéssemos	0	0	0	0	0	0	0	1	0
Word-medial semivowel /j/ starting a diphthong	i	Hicie(r|s)(a|e)(mos|n|s)?	hiziessemos	híziéssemos	0	0	0	0	0	0	0	1	0
Word-initial consonant /d͡ʒ/ or /ʃ/	i	Javier	iabier	iabier	1	0	0	0	0	0	0	0	0
Word-medial semivowel /j/ starting a diphthong	i	Javier	iabier	iabier	1	0	0	0	0	0	0	0	0
Word-initial consonant /d͡ʒ/ or /ʃ/	i	Jaime	iaime	iaime	0	0	1	0	1	0	0	1	1
Word-medial semivowel /j/ ending a diphthong	i	Jaime	iaime	iaime	0	0	1	0	1	0	0	1	1
Word-initial consonant /d͡ʒ/ or /ʃ/	i	Jaime	iayme	iayme	0	0	16	0	17	0	0	16	43
Word-medial semivowel /j/ ending a diphthong	y	Jaime	iayme	iayme	0	0	16	0	17	0	0	16	43
Word-initial vowel /i/	i	Ibais	ibais	ibais	0	0	0	0	0	0	0	1	1
Word-medial semivowel /j/ ending a diphthong	i	Ibais	ibais	ibais	0	0	0	0	0	0	0	1	1
Word-initial vowel /i/	i	Ibarra	ibara	ibara	1	0	0	0	0	0	1	0	0
Word-initial vowel /i/	i	Ibarra	ibarra	ibarra	0	0	0	0	0	0	31	87	20
Word-initial vowel /i/	i	Hicie(r|s)(a|e)(mos|n|s)?	iciere	iciere	0	0	0	0	0	0	3	0	1
Word-medial semivowel /j/ starting a diphthong	i	Hicie(r|s)(a|e)(mos|n|s)?	iciere	iciere	0	0	0	0	0	0	3	0	1
Word-initial vowel /i/	i	Hicie(r|s)(a|e)(mos|n|s)?	icieren	icieren	0	0	0	0	0	0	1	0	0
Word-medial semivowel /j/ starting a diphthong	i	Hicie(r|s)(a|e)(mos|n|s)?	icieren	icieren	0	0	0	0	0	0	1	0	0
Word-initial vowel /i/	i	Iñig(o|a)	inigo	inigo	0	0	19	0	2	6	5	0	0
Word-medial vowel /i/	i	Iñig(o|a)	inigo	inigo	0	0	19	0	2	6	5	0	0
Word-initial vowel /i/	i	Iñig(o|a)	inniga	inniga	1	0	0	0	0	0	0	0	0
Word-medial vowel /i/	i	Iñig(o|a)	inniga	inniga	1	0	0	0	0	0	0	0	0
Word-initial vowel /i/	i	Iñig(o|a)	innigo	innigo	0	0	0	0	0	3	4	1	0
Word-medial vowel /i/	i	Iñig(o|a)	innigo	innigo	0	0	0	0	0	3	4	1	0
Word-initial vowel /i/	i	Iñig(o|a)	innygo	innygo	0	0	0	0	0	0	1	0	0
Word-medial vowel /i/	y	Iñig(o|a)	innygo	innygo	0	0	0	0	0	0	1	0	0
Word-initial vowel /i/	i	Ir	ir	ir	15	351	353	183	56	421	1756	5171	6677
Word-initial vowel /i/	i	Ir(a|e)is	iras	iras	0	1	8	1	0	17	16	22	100
Word-initial vowel /i/	i	Hir(io|ieron)	irie	irie	0	0	0	0	2	0	0	0	0
Word-medial semivowel /j/ starting a diphthong	i	Hir(io|ieron)	irie	irie	0	0	0	0	2	0	0	0	0
Word-initial vowel /i/	i	Hir(io|ieron)	irien	irien	0	0	2	0	0	0	0	3	0
Word-medial semivowel /j/ starting a diphthong	i	Hir(io|ieron)	irien	irien	0	0	2	0	0	0	0	3	0
Word-initial vowel /i/	i	Hir(io|ieron)	irio	irio	0	0	0	0	0	0	7	0	0
Word-medial semivowel /j/ starting a diphthong	i	Hir(io|ieron)	irio	irio	0	0	0	0	0	0	7	0	0
Word-initial vowel /i/	i	Hir(io|ieron)	irion	irion	0	0	0	0	0	0	1	0	0
Word-medial semivowel /j/ starting a diphthong	i	Hir(io|ieron)	irion	irion	0	0	0	0	0	0	1	0	0
Word-initial vowel /i/	i	Hir(io|ieron)	irie	irié	0	6	0	0	0	0	0	0	0
Word-medial semivowel /j/ starting a diphthong	i	Hir(io|ieron)	irie	irié	0	6	0	0	0	0	0	0	0
Word-initial vowel /i/	i	Hir(io|ieron)	irien	irién	0	6	0	0	0	0	0	0	0
Word-medial semivowel /j/ starting a diphthong	i	Hir(io|ieron)	irien	irién	0	6	0	0	0	0	0	0	0
Word-initial vowel /i/	i	Ir(a|e)is	iras	irás	0	2	1	4	0	2	11	51	74
Word-initial vowel /i/	i	Ir(a|e)is	ires	irés	0	0	0	1	0	1	1	9	0
Word-initial vowel /i/	i	Isabel(a)?	isabel	isabel	6	4	5	7	0	7	229	468	875
Word-initial vowel /i/	i	Isabel(a)?	isabela	isabela	0	0	0	0	0	0	23	42	61
Word-initial vowel /i/	i	Isabel(a)?	isabella	isabella	0	0	0	0	0	0	0	2	1
Word-initial vowel /i/	i	Isabel(a)?	isauel	isauel	0	0	0	0	0	0	0	4	19
Word-initial vowel /i/	i	Isabel(a)?	isavel	isavel	0	0	0	0	0	0	4	6	3
Word-initial vowel /i/	i	Hicie(r|s)(a|e)(mos|n|s)?	isiera	isiera	0	0	0	0	0	0	0	1	1
Word-medial semivowel /j/ starting a diphthong	i	Hicie(r|s)(a|e)(mos|n|s)?	isiera	isiera	0	0	0	0	0	0	0	1	1
Word-initial vowel /i/	i	Hicie(r|s)(a|e)(mos|n|s)?	isiere	isiere	1	0	0	0	0	0	0	0	0
Word-medial semivowel /j/ starting a diphthong	i	Hicie(r|s)(a|e)(mos|n|s)?	isiere	isiere	1	0	0	0	0	0	0	0	0
Word-initial vowel /i/	i	Hicie(r|s)(a|e)(mos|n|s)?	isiesse	isiesse	0	0	0	0	0	0	1	0	0
Word-medial semivowel /j/ starting a diphthong	i	Hicie(r|s)(a|e)(mos|n|s)?	isiesse	isiesse	0	0	0	0	0	0	1	0	0
Word-initial vowel /i/	i	Hicie(r|s)(a|e)(mos|n|s)?	isiere	isiére	0	0	0	0	0	0	0	0	1
Word-medial semivowel /j/ starting a diphthong	i	Hicie(r|s)(a|e)(mos|n|s)?	isiere	isiére	0	0	0	0	0	0	0	0	1
Word-initial vowel /i/	i	Isabel(a)?	issabel	issabel	0	0	0	0	0	0	0	6	0
Word-initial vowel /i/	i	Isabel(a)?	issavel	issavel	0	0	0	0	0	0	0	1	0
Word-initial vowel /i/	i	Hicie(r|s)(a|e)(mos|n|s)?	issiere	issiere	0	8	0	0	0	0	0	0	0
Word-medial semivowel /j/ starting a diphthong	i	Hicie(r|s)(a|e)(mos|n|s)?	issiere	issiere	0	8	0	0	0	0	0	0	0
Word-initial vowel /i/	i	Hicie(r|s)(a|e)(mos|n|s)?	issiesse	issiesse	0	3	0	0	0	0	0	0	0
Word-medial semivowel /j/ starting a diphthong	i	Hicie(r|s)(a|e)(mos|n|s)?	issiesse	issiesse	0	3	0	0	0	0	0	0	0
Word-initial consonant /d͡ʒ/ or /ʃ/	i	Juan(a)?	iuan	iuan	196	3	7	86	2	4	98	734	765
Word-initial consonant /d͡ʒ/ or /ʃ/	i	Juan(a)?	iuana	iuana	9	7	0	3	0	0	6	37	21
Word-initial consonant /d͡ʒ/ or /ʃ/	i	Juan(a)?	iuanna	iuanna	1	0	0	0	0	0	0	0	0
Word-initial vowel /i/	i	Ibarra	iuara	iuara	31	0	0	0	0	0	0	1	0
Word-initial vowel /i/	i	Ibarra	iuarra	iuarra	1	2	0	0	0	0	0	0	0
Word-initial consonant /d͡ʒ/ or /ʃ/	i	Juli(o|a)	iulia	iulia	0	0	0	0	19	1	10	4	109
Word-medial semivowel /j/ starting a diphthong	i	Juli(o|a)	iulia	iulia	0	0	0	0	19	1	10	4	109
Word-initial consonant /d͡ʒ/ or /ʃ/	i	Juli(o|a)	iulio	iulio	17	9	4	8	153	0	31	68	52
Word-medial semivowel /j/ starting a diphthong	i	Juli(o|a)	iulio	iulio	17	9	4	8	153	0	31	68	52
Word-initial consonant /d͡ʒ/ or /ʃ/	i	Juli(o|a)	iullio	iullio	5	2	0	4	5	1	0	0	0
Word-medial semivowel /j/ starting a diphthong	i	Juli(o|a)	iullio	iullio	5	2	0	4	5	1	0	0	0
Word-initial consonant /d͡ʒ/ or /ʃ/	i	Juan(a)?	iuuan	iuuan	6	0	0	0	0	0	7	0	0
Word-initial consonant /d͡ʒ/ or /ʃ/	i	Juan(a)?	iuuana	iuuana	0	2	0	0	0	0	0	0	0
Word-initial vowel /i/	i	Ibarra	iuuara	iuuara	3	0	0	0	0	0	0	0	0
Word-initial vowel /i/	i	Ibarra	iuuuara	iuuuara	1	0	0	0	0	0	0	0	0
Word-initial consonant /d͡ʒ/ or /ʃ/	i	Juan(a)?	ivan	ivan	0	56	31	12	1	120	252	627	796
Word-initial consonant /d͡ʒ/ or /ʃ/	i	Juan(a)?	ivana	ivana	0	0	0	0	0	0	0	2	0
Word-initial consonant /d͡ʒ/ or /ʃ/	i	Juli(o|a)	ivlio	ivlio	0	0	0	0	0	0	0	0	2
Word-medial semivowel /j/ starting a diphthong	i	Juli(o|a)	ivlio	ivlio	0	0	0	0	0	0	0	0	2
Word-initial consonant /d͡ʒ/ or /ʃ/	i	Juan(a)?	ivan	iván	0	0	6	2	0	0	0	24	5
Word-initial vowel /i/	i	Hicie(r|s)(a|e)(mos|n|s)?	iziera	iziera	0	0	0	0	0	0	1	1	0
Word-medial semivowel /j/ starting a diphthong	i	Hicie(r|s)(a|e)(mos|n|s)?	iziera	iziera	0	0	0	0	0	0	1	1	0
Word-initial vowel /i/	i	Hicie(r|s)(a|e)(mos|n|s)?	iziere	iziere	0	0	1	0	0	0	0	0	0
Word-medial semivowel /j/ starting a diphthong	i	Hicie(r|s)(a|e)(mos|n|s)?	iziere	iziere	0	0	1	0	0	0	0	0	0
Word-initial vowel /i/	i	Hicie(r|s)(a|e)(mos|n|s)?	iziesse	iziesse	0	1	0	0	0	0	0	1	0
Word-medial semivowel /j/ starting a diphthong	i	Hicie(r|s)(a|e)(mos|n|s)?	iziesse	iziesse	0	1	0	0	0	0	0	1	0
Word-initial vowel /i/	i	Hicie(r|s)(a|e)(mos|n|s)?	iciere	içiere	0	0	0	0	0	0	0	0	1
Word-medial semivowel /j/ starting a diphthong	i	Hicie(r|s)(a|e)(mos|n|s)?	iciere	içiere	0	0	0	0	0	0	0	0	1
Word-initial vowel /i/	i	Hicie(r|s)(a|e)(mos|n|s)?	icieren	içieren	0	0	1	0	0	0	0	0	0
Word-medial semivowel /j/ starting a diphthong	i	Hicie(r|s)(a|e)(mos|n|s)?	icieren	içieren	0	0	1	0	0	0	0	0	0
Word-initial vowel /i/	i	Hicie(r|s)(a|e)(mos|n|s)?	iciesen	içiesen	0	0	0	0	0	0	0	0	2
Word-medial semivowel /j/ starting a diphthong	i	Hicie(r|s)(a|e)(mos|n|s)?	iciesen	içiesen	0	0	0	0	0	0	0	0	2
Word-initial vowel /i/	i	Iñig(o|a)	iniga	iñiga	0	0	0	0	0	0	0	0	1
Word-medial vowel /i/	i	Iñig(o|a)	iniga	iñiga	0	0	0	0	0	0	0	0	1
Word-initial vowel /i/	i	Iñig(o|a)	inigo	iñigo	2	2	6	1	6	33	262	122	298
Word-medial vowel /i/	i	Iñig(o|a)	inigo	iñigo	2	2	6	1	6	33	262	122	298
Word-initial vowel /i/	i	Iñig(o|a)	inigo	iñigó	0	0	0	0	0	0	0	0	1
Word-medial vowel /i/	i	Iñig(o|a)	inigo	iñigó	0	0	0	0	0	0	0	0	1
Word-initial vowel /i/	i	Iñig(o|a)	inigo	iñígo	0	0	0	0	0	0	1	0	0
Word-medial vowel /i/	i	Iñig(o|a)	inigo	iñígo	0	0	0	0	0	0	1	0	0
Word-initial consonant /d͡ʒ/ or /ʃ/	j	Javier	jabier	jabier	1	0	0	0	0	0	0	0	0
Word-medial semivowel /j/ starting a diphthong	i	Javier	jabier	jabier	1	0	0	0	0	0	0	0	0
Word-initial consonant /d͡ʒ/ or /ʃ/	j	Jaime	jaime	jaime	0	0	54	7	4	0	24	144	1292
Word-medial semivowel /j/ ending a diphthong	i	Jaime	jaime	jaime	0	0	54	7	4	0	24	144	1292
Word-initial consonant /d͡ʒ/ or /ʃ/	j	Javier	javier	javier	0	0	0	0	0	0	1	25	23
Word-medial semivowel /j/ starting a diphthong	i	Javier	javier	javier	0	0	0	0	0	0	1	25	23
Word-initial consonant /d͡ʒ/ or /ʃ/	j	Jaime	jayme	jayme	6	11	130	56	101	9	343	118	37
Word-medial semivowel /j/ ending a diphthong	y	Jaime	jayme	jayme	6	11	130	56	101	9	343	118	37
Word-initial consonant /d͡ʒ/ or /ʃ/	j	General	jeneral	jeneral	0	0	0	10	0	0	7	19	65
Word-initial consonant /d͡ʒ/ or /ʃ/	j	Gentil…	jentil	jentil	0	0	0	0	0	1	7	3	9
Word-medial vowel /i/	i	Gentil…	jentil	jentil	0	0	0	0	0	1	7	3	9
Word-initial vowel /i/	j	Ir	jr	jr	0	0	1	0	4	2	2	0	3
Word-initial vowel /i/	j	Ir(a|e)is	jras	jras	0	0	0	0	2	0	1	0	0
Word-initial consonant /d͡ʒ/ or /ʃ/	j	Juan(a)?	juan	juan	1752	121	2610	2478	893	2007	15604	10769	17090
Word-initial consonant /d͡ʒ/ or /ʃ/	j	Juan(a)?	juana	juana	27	3	112	25	0	65	796	452	988
Word-initial consonant /d͡ʒ/ or /ʃ/	j	Juan(a)?	juanna	juanna	0	1	9	0	0	0	0	2	0
Word-initial vowel /i/	j	Ibarra	juara	juara	1	0	0	0	0	1	0	2	1
Word-initial consonant /d͡ʒ/ or /ʃ/	j	Juli(o|a)	julia	julia	0	0	2	1	19	8	26	19	90
Word-medial semivowel /j/ starting a diphthong	i	Juli(o|a)	julia	julia	0	0	2	1	19	8	26	19	90
Word-initial consonant /d͡ʒ/ or /ʃ/	j	Juli(o|a)	julio	julio	58	64	107	439	85	130	748	870	1471
Word-medial semivowel /j/ starting a diphthong	i	Juli(o|a)	julio	julio	58	64	107	439	85	130	748	870	1471
Word-initial consonant /d͡ʒ/ or /ʃ/	j	Juli(o|a)	juljo	juljo	0	0	0	0	8	4	0	0	0
Word-medial semivowel /j/ starting a diphthong	j	Juli(o|a)	juljo	juljo	0	0	0	0	8	4	0	0	0
Word-initial consonant /d͡ʒ/ or /ʃ/	j	Juli(o|a)	jullia	jullia	0	0	2	0	1	0	2	8	0
Word-medial semivowel /j/ starting a diphthong	i	Juli(o|a)	jullia	jullia	0	0	2	0	1	0	2	8	0
Word-initial consonant /d͡ʒ/ or /ʃ/	j	Juli(o|a)	jullio	jullio	64	3	73	129	25	34	440	210	62
Word-medial semivowel /j/ starting a diphthong	i	Juli(o|a)	jullio	jullio	64	3	73	129	25	34	440	210	62
Word-initial consonant /d͡ʒ/ or /ʃ/	j	Juli(o|a)	julljo	julljo	1	0	0	6	2	1	0	0	0
Word-medial semivowel /j/ starting a diphthong	j	Juli(o|a)	julljo	julljo	1	0	0	6	2	1	0	0	0
Word-initial consonant /d͡ʒ/ or /ʃ/	j	Juli(o|a)	jullyo	jullyo	1	0	1	10	1	1	1	13	0
Word-medial semivowel /j/ starting a diphthong	y	Juli(o|a)	jullyo	jullyo	1	0	1	10	1	1	1	13	0
Word-initial consonant /d͡ʒ/ or /ʃ/	j	Juli(o|a)	julyo	julyo	1	0	0	0	0	0	9	2	0
Word-medial semivowel /j/ starting a diphthong	y	Juli(o|a)	julyo	julyo	1	0	0	0	0	0	9	2	0
Word-initial consonant /d͡ʒ/ or /ʃ/	j	Juli(o|a)	julia	julïa	0	0	0	0	0	0	0	0	1
Word-medial semivowel /j/ starting a diphthong	i	Juli(o|a)	julia	julïa	0	0	0	0	0	0	0	0	1
Word-initial consonant /d͡ʒ/ or /ʃ/	j	Juli(o|a)	julya	julýa	0	0	0	0	0	1	0	0	0
Word-medial semivowel /j/ starting a diphthong	y	Juli(o|a)	julya	julýa	0	0	0	0	0	1	0	0	0
Word-initial consonant /d͡ʒ/ or /ʃ/	j	Juan(a)?	juuan	juuan	6	2	0	0	0	0	0	0	0
Word-initial consonant /d͡ʒ/ or /ʃ/	j	Juan(a)?	juuana	juuana	1	3	0	0	0	0	0	0	0
Word-initial consonant /d͡ʒ/ or /ʃ/	j	Juan(a)?	juvan	juván	0	0	0	0	0	0	0	1	0
Word-initial consonant /d͡ʒ/ or /ʃ/	j	Juan(a)?	juan	juán	0	0	1	0	0	1	1	2	3
Word-initial consonant /d͡ʒ/ or /ʃ/	j	Juan(a)?	jvan	jvan	1	0	0	0	0	0	2	0	1
Word-initial consonant /d͡ʒ/ or /ʃ/	j	Juli(o|a)	jvlio	jvlio	1	0	0	17	0	0	0	0	0
Word-medial semivowel /j/ starting a diphthong	i	Juli(o|a)	jvlio	jvlio	1	0	0	17	0	0	0	0	0
Word-initial vowel /i/	j	Iñig(o|a)	jnigo	jñigo	0	0	0	0	0	0	3	0	0
Word-medial vowel /i/	i	Iñig(o|a)	jnigo	jñigo	0	0	0	0	0	0	3	0	0
Word-initial consonant /d͡ʒ/ or /ʃ/	j	Juli(o|a)	julio	júlio	1	0	0	0	0	0	1	0	0
Word-medial semivowel /j/ starting a diphthong	i	Juli(o|a)	julio	júlio	1	0	0	0	0	0	1	0	0
Word-initial consonant /d͡ʒ/ or /ʃ/	j	Juan(a)?	juana	jüana	0	0	0	0	0	0	0	0	1
Word-medial vowel /i/	i	Catalina	katalina	katalina	0	0	1	0	0	0	0	0	0
Word-medial vowel /i/	i	Luis(a)?	lluuis	lluuis	0	0	1	0	0	0	0	0	0
Word-medial vowel /i/	y	Luis(a)?	lluys	lluys	0	0	0	0	0	0	0	1	0
Word-medial vowel /i/	i	Luis(a)?	luis	luis	8	3	10	2	1	50	1186	1374	2729
Word-medial vowel /i/	i	Luis(a)?	luisa	luisa	0	0	0	0	0	0	9	143	106
Word-medial vowel /i/	i	Luis(a)?	luissa	luissa	0	0	0	0	0	0	0	2	18
Word-medial vowel /i/	i	Luis(a)?	luiz	luiz	0	0	0	0	0	0	1	1	5
Word-medial vowel /i/	i	Luis(a)?	luiza	luiza	0	0	0	0	0	0	0	0	2
Word-medial vowel /i/	y	Luis(a)?	luys	luys	31	3	68	42	2	111	654	579	444
Word-medial vowel /i/	y	Luis(a)?	luysa	luysa	0	0	0	0	0	0	0	38	10
Word-medial vowel /i/	y	Luis(a)?	luyssa	luyssa	0	0	0	0	0	0	0	0	2
Word-medial vowel /i/	y	Luis(a)?	luyz	luyz	0	0	1	0	0	0	0	0	0
Word-medial vowel /i/	i	Luis(a)?	luis	luís	0	0	0	0	0	0	2	2	1
Word-medial vowel /i/	i	Luis(a)?	luis	luïs	0	0	0	0	0	0	0	1	0
Word-medial vowel /i/	i	Luis(a)?	luisa	luïsa	0	0	0	0	0	0	0	0	1
Word-medial vowel /i/	y	Luis(a)?	lvys	lvys	0	0	0	0	0	0	0	0	1
Word-medial vowel /i/	i	Luis(a)?	luis	lüis	0	0	0	0	0	0	0	0	59
Word-medial vowel /i/	y	Luis(a)?	luys	lüys	0	0	0	0	0	0	0	6	0
Word-final semivowel /j/ ending a diphthong	j	Muy	mmuj	mmuj	0	0	1	0	0	0	0	0	0
Word-final semivowel /j/ ending a diphthong	i	Muy	mui	mui	3	22	22	5	9	4	102	95	431
Word-final semivowel /j/ ending a diphthong	j	Muy	muj	muj	1	0	160	0	0	0	64	11	0
Word-final semivowel /j/ ending a diphthong	y	Muy	muy	muy	215	533	7629	4154	1570	8825	27992	60184	56624
Word-final semivowel /j/ ending a diphthong	i	Muy	mvi	mvi	0	0	0	0	0	0	0	3	0
Word-final semivowel /j/ ending a diphthong	y	Muy	mvy	mvy	0	0	0	0	1	0	0	0	10
Word-final semivowel /j/ ending a diphthong	y	Muy	muy	müy	0	18	0	0	0	0	0	0	0
Word-final vowel /i/	i	parti	parti	parti	76	15	18	18	13	7	23	17	28
Word-final vowel /i/	j	parti	partj	partj	1	0	0	0	0	0	0	0	0
Word-final vowel /i/	y	parti	party	party	0	0	0	0	0	0	0	1	0
Word-final vowel /i/	i	parti	parti	partí	0	1	5	3	5	14	99	171	96
Word-medial consonant /d͡ʒ/ or /ʃ/	g	Protegi	protegi	protegi	0	0	0	0	0	0	0	1	0
Word-final vowel /i/	i	Protegi	protegi	protegi	0	0	0	0	0	0	0	1	0
Word-medial consonant /d͡ʒ/ or /ʃ/	x	Protegi	protexi	protexi	0	0	0	0	0	0	1	0	0
Word-final vowel /i/	i	Protegi	protexi	protexi	0	0	0	0	0	0	1	0	0
Word-final semivowel /j/ ending a diphthong	y	Rey	reey	reey	0	0	0	0	0	1	0	0	0
Word-final semivowel /j/ ending a diphthong	i	Rey	rei	rei	268	71	12	33	7	5	244	202	126
Word-medial semivowel /j/ ending a diphthong	i	Reyno	reino	reino	3	12	225	20	1	388	2385	2200	14666
Word-medial semivowel /j/ ending a diphthong	i	Reyno	reino	reinó	0	1	4	0	0	14	551	41	174
Word-final semivowel /j/ ending a diphthong	j	Rey	rej	rej	25	0	0	0	0	0	1	0	1
Word-final semivowel /j/ ending a diphthong	y	Rey	rey	rey	1436	5003	20806	8484	10965	10089	35597	28447	67320
Word-medial semivowel /j/ ending a diphthong	y	Reyno	reyno	reyno	13	7	364	39	58	1331	3131	2856	2199
Word-medial semivowel /j/ ending a diphthong	y	Reyno	reynoo	reynoo	0	0	0	0	0	0	0	0	92
Word-medial semivowel /j/ ending a diphthong	y	Reyno	reyno	reynò	0	0	0	0	0	0	0	0	1
Word-medial semivowel /j/ ending a diphthong	y	Reyno	reyno	reynó	0	0	6	0	0	5	36	77	22
Word-final semivowel /j/ ending a diphthong	i	Rey	rei	reí	1	0	0	0	0	0	0	3	5
Word-final semivowel /j/ ending a diphthong	i	Rey	rei	reï	0	6	0	0	0	0	0	0	0
Word-final semivowel /j/ ending a diphthong	y	Rey	rey	reý	0	0	0	0	0	0	0	1	0
Word-final semivowel /j/ ending a diphthong	i	Rey	rrei	rrei	8	0	4	0	0	1	7	2	6
Word-medial semivowel /j/ ending a diphthong	i	Reyno	rreinno	rreinno	0	0	2	0	0	0	0	0	0
Word-medial semivowel /j/ ending a diphthong	i	Reyno	rreino	rreino	0	0	0	0	0	1	3	31	46
Word-medial semivowel /j/ ending a diphthong	i	Reyno	rreino	rreinó	0	0	0	0	0	0	4	0	0
Word-final semivowel /j/ ending a diphthong	j	Rey	rrej	rrej	0	0	0	0	0	0	17	0	0
Word-medial semivowel /j/ ending a diphthong	j	Reyno	rrejno	rrejno	0	0	0	0	0	0	5	0	0
Word-final semivowel /j/ ending a diphthong	y	Rey	rrey	rrey	1087	92	411	255	365	372	4735	1607	70
Word-medial semivowel /j/ ending a diphthong	y	Reyno	rreyno	rreyno	2	0	12	2	9	45	730	429	226
Word-medial semivowel /j/ ending a diphthong	y	Reyno	rreyno	rreynó	4	0	0	0	0	1	162	12	0
Word-medial semivowel /j/ ending a diphthong	y	Reyno	rreyno	rreyño	0	0	0	0	0	0	44	0	0
Word-final semivowel /j/ ending a diphthong	y	Rey	rey	réy	0	0	0	0	0	0	0	0	3
Word-final semivowel /j/ ending a diphthong	y	Rey	rey	rëy	0	139	0	0	0	0	0	0	0
Word-medial vowel /i/	i	Cid	scid	scid	1	0	0	0	0	0	0	0	0
Word-medial vowel /i/	i	Cidi	scidi	scidi	0	0	0	0	0	0	5	0	0
Word-final vowel /i/	i	Cidi	scidi	scidi	0	0	0	0	0	0	5	0	0
Word-medial vowel /i/	i	Cid	sid	sid	0	0	0	0	0	0	4	6	5
Word-medial vowel /i/	i	Cidi	sidi	sidi	0	0	0	0	0	0	2	0	0
Word-final vowel /i/	i	Cidi	sidi	sidi	0	0	0	0	0	0	2	0	0
Word-medial semivowel /j/ starting a diphthong	i	Siendo	siendo	siendo	8	3	34	13	16	28	1239	5313	12692
Word-medial semivowel /j/ starting a diphthong	i	Siendo	ssiendo	ssiendo	0	0	0	0	0	1	0	0	7
Word-medial semivowel /j/ starting a diphthong	y	Siendo	ssyendo	ssyendo	0	0	0	0	1	0	0	0	0
Word-medial semivowel /j/ starting a diphthong	y	Siendo	syendo	syendo	6	1	5	0	5	10	41	119	5
Word-final vowel /i/	i	Temi	temi	temi	0	0	0	0	0	0	1	2	19
Word-final vowel /i/	j	Temi	temj	temj	0	0	0	0	0	1	0	0	0
Word-final vowel /i/	i	Temi	temi	temí	0	0	2	1	0	7	8	18	57
